user_id,feature,event_type,event_time
user_01432,notifications,engagement,2021-09-04 10:53:00
user_00862,notifications,engagement,2021-01-16 12:29:00
user_00712,reporting,engagement,2021-05-06 14:27:00
user_00953,search,engagement,2021-05-01 17:46:00
user_00244,notifications,engagement,2021-08-25 12:49:00
user_01280,reporting,engagement,2021-06-18 14:32:00
user_01260,search,engagement,2021-03-23 14:57:00
user_00577,bulk_edit,engagement,2021-10-01 09:53:00
user_01405,bulk_edit,engagement,2021-08-17 11:10:00
user_01178,export,engagement,2021-01-19 08:07:00
user_01453,search,engagement,2021-07-26 15:30:00
user_00642,search,engagement,2021-03-20 16:29:00
user_00287,reporting,engagement,2021-08-24 18:43:00
user_00764,reporting,engagement,2021-05-21 18:42:00
user_00876,notifications,engagement,2021-08-08 12:40:00
user_01311,notifications,engagement,2021-05-30 18:41:00
user_00759,notifications,engagement,2021-05-09 16:58:00
user_01138,dashboard,engagement,2021-08-25 18:33:00
user_01448,dashboard,engagement,2021-06-23 13:23:00
user_00196,bulk_edit,engagement,2021-05-20 10:14:00
user_00023,reporting,engagement,2021-06-09 20:02:00
user_00020,dashboard,engagement,2021-03-11 19:38:00
user_00883,notifications,engagement,2021-10-24 19:25:00
user_00815,notifications,engagement,2021-08-18 09:16:00
user_00064,search,engagement,2021-03-01 18:28:00
user_01131,notifications,engagement,2021-08-06 16:49:00
user_00571,search,engagement,2021-08-14 13:55:00
user_00187,bulk_edit,engagement,2021-09-23 13:35:00
user_01489,reporting,engagement,2021-08-04 10:02:00
user_00761,notifications,engagement,2021-08-09 19:43:00
user_00018,dashboard,engagement,2021-03-04 08:59:00
user_01092,notifications,engagement,2021-05-24 16:34:00
user_01340,search,engagement,2021-10-26 20:20:00
user_00790,search,engagement,2021-11-19 10:31:00
user_01386,reporting,engagement,2021-10-17 17:35:00
user_00996,bulk_edit,engagement,2021-03-24 09:16:00
user_00416,export,engagement,2021-03-02 15:12:00
user_00227,bulk_edit,engagement,2021-04-29 17:36:00
user_00270,notifications,engagement,2021-09-02 12:49:00
user_01350,search,engagement,2021-10-08 10:27:00
user_01102,bulk_edit,engagement,2021-07-02 12:20:00
user_00356,bulk_edit,engagement,2021-05-11 19:55:00
user_01112,search,engagement,2021-05-18 20:23:00
user_00953,notifications,engagement,2021-04-24 08:13:00
user_00794,dashboard,engagement,2021-05-27 11:58:00
user_00962,dashboard,engagement,2021-02-05 08:00:00
user_01232,notifications,engagement,2021-02-08 15:14:00
user_00365,search,engagement,2021-05-01 18:47:00
user_01320,bulk_edit,engagement,2021-02-22 12:14:00
user_00003,export,engagement,2021-03-22 08:32:00
user_00733,export,engagement,2021-06-23 15:49:00
user_01451,notifications,engagement,2021-08-09 08:38:00
user_00041,dashboard,engagement,2021-08-09 13:36:00
user_01388,export,engagement,2021-10-08 17:58:00
user_00856,export,engagement,2021-05-31 20:07:00
user_00576,export,engagement,2021-09-27 18:06:00
user_00276,notifications,engagement,2021-06-16 10:00:00
user_01071,dashboard,engagement,2021-10-12 15:06:00
user_00342,search,engagement,2021-02-21 20:17:00
user_00767,dashboard,engagement,2021-11-14 11:49:00
user_00251,reporting,engagement,2021-07-17 12:00:00
user_01265,search,engagement,2021-04-15 18:52:00
user_01101,search,engagement,2021-04-16 09:50:00
user_00827,search,engagement,2021-10-01 10:02:00
user_00234,reporting,engagement,2021-08-10 12:54:00
user_00370,bulk_edit,engagement,2021-10-22 08:16:00
user_00738,bulk_edit,engagement,2021-05-26 18:56:00
user_00568,bulk_edit,engagement,2021-06-24 09:02:00
user_00880,reporting,engagement,2021-03-29 09:29:00
user_00784,notifications,engagement,2021-10-08 18:31:00
user_00910,search,engagement,2021-08-25 09:28:00
user_00361,reporting,engagement,2021-11-09 09:04:00
user_01409,search,engagement,2021-03-23 09:32:00
user_01437,bulk_edit,engagement,2021-06-06 18:32:00
user_01447,reporting,engagement,2021-03-26 13:42:00
user_00388,notifications,engagement,2021-10-15 13:16:00
user_00707,bulk_edit,engagement,2021-04-23 08:28:00
user_00532,notifications,engagement,2021-07-20 16:53:00
user_00853,search,engagement,2021-05-30 17:09:00
user_00276,reporting,engagement,2021-06-02 20:59:00
user_01422,reporting,engagement,2021-08-13 08:36:00
user_00057,reporting,engagement,2021-05-27 17:02:00
user_00435,reporting,engagement,2021-08-13 18:17:00
user_00956,export,engagement,2021-06-10 20:19:00
user_00108,dashboard,engagement,2021-11-05 16:12:00
user_01091,bulk_edit,engagement,2021-04-30 18:55:00
user_00372,dashboard,engagement,2021-10-05 08:07:00
user_01057,notifications,engagement,2021-04-19 08:22:00
user_00002,export,engagement,2021-04-21 09:33:00
user_00786,dashboard,engagement,2021-04-26 08:48:00
user_01340,notifications,engagement,2021-09-25 15:44:00
user_01451,bulk_edit,engagement,2021-07-29 15:03:00
user_00250,bulk_edit,engagement,2021-10-30 13:10:00
user_00870,dashboard,engagement,2021-04-26 16:57:00
user_01500,reporting,engagement,2021-04-20 13:27:00
user_00156,search,engagement,2021-09-13 20:21:00
user_01460,dashboard,engagement,2021-09-12 18:55:00
user_00592,search,engagement,2021-09-14 18:19:00
user_01208,notifications,engagement,2021-10-08 18:25:00
user_00187,dashboard,engagement,2021-09-14 11:45:00
user_01150,bulk_edit,engagement,2021-03-12 08:40:00
user_00620,notifications,engagement,2021-06-25 09:13:00
user_01262,bulk_edit,engagement,2021-06-09 11:19:00
user_00808,notifications,engagement,2021-02-25 17:22:00
user_00827,reporting,engagement,2021-09-10 13:33:00
user_00495,notifications,engagement,2021-04-29 18:27:00
user_01024,reporting,engagement,2021-04-08 09:23:00
user_00423,dashboard,engagement,2021-02-17 12:42:00
user_00796,reporting,engagement,2021-04-20 18:00:00
user_00976,export,engagement,2021-03-12 08:09:00
user_00770,notifications,engagement,2021-03-30 11:58:00
user_01345,notifications,engagement,2021-07-25 08:57:00
user_01343,reporting,engagement,2021-11-22 09:02:00
user_00739,dashboard,engagement,2021-01-25 18:24:00
user_01169,search,engagement,2021-01-12 11:04:00
user_01423,notifications,engagement,2021-05-03 18:25:00
user_01432,notifications,engagement,2021-08-28 08:47:00
user_01352,bulk_edit,engagement,2021-10-16 14:59:00
user_01148,search,engagement,2021-10-05 19:47:00
user_00089,dashboard,engagement,2021-11-22 17:52:00
user_00701,dashboard,engagement,2021-11-09 15:11:00
user_00193,bulk_edit,engagement,2021-09-03 08:51:00
user_00386,dashboard,engagement,2021-07-30 12:26:00
user_01218,search,engagement,2021-10-18 18:03:00
user_00162,export,engagement,2021-08-31 18:40:00
user_00930,export,engagement,2021-11-09 15:51:00
user_00711,notifications,engagement,2021-04-28 19:49:00
user_00007,dashboard,engagement,2021-06-19 18:56:00
user_01136,bulk_edit,engagement,2021-06-27 17:09:00
user_01450,notifications,engagement,2021-11-19 19:49:00
user_00674,bulk_edit,engagement,2021-03-26 12:26:00
user_00761,search,engagement,2021-07-23 12:19:00
user_01091,dashboard,engagement,2021-05-03 08:00:00
user_01350,bulk_edit,engagement,2021-10-17 11:28:00
user_01246,export,engagement,2021-10-17 14:13:00
user_00104,search,engagement,2021-05-27 13:09:00
user_01124,search,engagement,2021-10-02 14:50:00
user_01457,search,engagement,2021-08-08 10:52:00
user_00482,search,engagement,2021-01-28 10:33:00
user_00033,export,engagement,2021-02-19 20:44:00
user_00031,dashboard,engagement,2021-07-23 11:27:00
user_00938,notifications,engagement,2021-02-25 14:25:00
user_00089,dashboard,engagement,2021-11-28 16:46:00
user_00112,bulk_edit,engagement,2021-11-05 08:19:00
user_00752,export,engagement,2021-06-12 10:24:00
user_00001,bulk_edit,engagement,2021-06-18 09:34:00
user_01291,notifications,engagement,2021-08-27 16:57:00
user_01476,dashboard,engagement,2021-05-09 16:54:00
user_00197,export,engagement,2021-03-09 19:13:00
user_00875,reporting,engagement,2021-07-26 12:43:00
user_00296,export,engagement,2021-09-30 11:53:00
user_00546,notifications,engagement,2021-08-04 20:13:00
user_00108,dashboard,engagement,2021-11-18 18:58:00
user_00317,reporting,engagement,2021-04-17 09:20:00
user_01486,search,engagement,2021-10-01 10:23:00
user_01014,export,engagement,2021-06-21 14:37:00
user_00851,dashboard,engagement,2021-05-05 13:23:00
user_00753,search,engagement,2021-08-10 18:59:00
user_01210,search,engagement,2021-08-02 20:39:00
user_01127,notifications,engagement,2021-09-12 18:14:00
user_00538,notifications,engagement,2021-01-24 17:10:00
user_01350,bulk_edit,engagement,2021-10-23 15:01:00
user_00568,bulk_edit,engagement,2021-06-14 14:40:00
user_01172,dashboard,engagement,2021-08-31 18:08:00
user_00914,export,engagement,2021-08-06 08:52:00
user_00303,reporting,engagement,2021-03-08 18:31:00
user_01186,export,engagement,2021-08-11 11:46:00
user_00692,search,engagement,2021-10-26 10:32:00
user_00587,dashboard,engagement,2021-01-28 10:05:00
user_00144,dashboard,engagement,2021-09-06 15:53:00
user_00568,bulk_edit,engagement,2021-06-14 13:37:00
user_00115,dashboard,engagement,2021-11-06 16:01:00
user_01210,search,engagement,2021-08-02 08:46:00
user_00747,reporting,engagement,2021-09-11 20:21:00
user_00042,reporting,engagement,2021-02-26 15:11:00
user_00789,dashboard,engagement,2021-07-12 19:17:00
user_00211,bulk_edit,engagement,2021-05-04 08:57:00
user_00470,bulk_edit,engagement,2021-05-15 20:39:00
user_01416,bulk_edit,engagement,2021-07-22 10:27:00
user_00770,search,engagement,2021-03-30 14:34:00
user_01480,reporting,engagement,2021-11-07 10:33:00
user_00749,export,engagement,2021-04-20 16:56:00
user_00145,search,engagement,2021-01-26 16:57:00
user_01048,bulk_edit,engagement,2021-09-08 19:47:00
user_00799,dashboard,engagement,2021-05-07 09:55:00
user_00289,export,engagement,2021-08-02 15:49:00
user_01148,search,engagement,2021-09-08 09:40:00
user_01437,bulk_edit,engagement,2021-06-24 19:22:00
user_00841,export,engagement,2021-08-20 11:09:00
user_00662,export,engagement,2021-08-22 16:40:00
user_00191,export,engagement,2021-02-04 16:05:00
user_00324,notifications,engagement,2021-10-05 13:31:00
user_00222,bulk_edit,engagement,2021-09-30 13:53:00
user_01173,search,engagement,2021-10-29 15:45:00
user_00590,search,engagement,2021-06-12 16:30:00
user_00211,export,engagement,2021-04-09 16:32:00
user_00935,search,engagement,2021-10-05 16:52:00
user_00259,export,engagement,2021-04-09 15:58:00
user_00668,search,engagement,2021-08-25 15:11:00
user_01339,notifications,engagement,2021-06-18 14:25:00
user_00554,search,engagement,2021-06-07 17:04:00
user_00949,bulk_edit,engagement,2021-02-10 14:58:00
user_00530,search,engagement,2021-06-15 10:48:00
user_00735,bulk_edit,engagement,2021-04-23 18:49:00
user_00334,dashboard,engagement,2021-05-07 08:34:00
user_01438,dashboard,engagement,2021-05-29 16:01:00
user_00296,reporting,engagement,2021-10-02 15:29:00
user_01027,search,engagement,2021-11-16 17:17:00
user_00479,export,engagement,2021-09-04 13:55:00
user_01101,search,engagement,2021-04-09 18:26:00
user_00247,export,engagement,2021-04-29 16:31:00
user_00046,bulk_edit,engagement,2021-09-04 17:29:00
user_00574,bulk_edit,engagement,2021-07-07 09:14:00
user_00288,dashboard,engagement,2021-09-18 10:07:00
user_01231,notifications,engagement,2021-01-23 11:14:00
user_01097,dashboard,engagement,2021-03-21 14:32:00
user_01175,search,engagement,2021-09-12 11:53:00
user_01048,dashboard,engagement,2021-08-31 20:32:00
user_00101,notifications,engagement,2021-03-16 18:26:00
user_00109,reporting,engagement,2021-08-07 11:50:00
user_00146,notifications,engagement,2021-08-01 08:21:00
user_01193,dashboard,engagement,2021-05-11 15:19:00
user_01470,dashboard,engagement,2021-04-01 20:32:00
user_00838,search,engagement,2021-05-12 08:08:00
user_00046,bulk_edit,engagement,2021-10-06 14:46:00
user_00407,search,engagement,2021-11-13 18:01:00
user_01079,search,engagement,2021-10-10 15:44:00
user_00048,notifications,engagement,2021-03-09 14:03:00
user_01487,export,engagement,2021-03-07 20:18:00
user_00546,notifications,engagement,2021-08-02 17:20:00
user_00185,dashboard,engagement,2021-09-28 11:07:00
user_00712,reporting,engagement,2021-05-01 19:21:00
user_00831,dashboard,engagement,2021-09-30 11:49:00
user_00821,bulk_edit,engagement,2021-10-06 15:23:00
user_00188,search,engagement,2021-06-18 15:46:00
user_00831,dashboard,engagement,2021-09-13 08:49:00
user_00095,search,engagement,2021-03-06 10:55:00
user_01404,bulk_edit,engagement,2021-02-07 16:44:00
user_00664,search,engagement,2021-03-02 15:56:00
user_00454,search,engagement,2021-08-13 11:46:00
user_00435,dashboard,engagement,2021-09-11 08:58:00
user_01173,bulk_edit,engagement,2021-11-02 18:38:00
user_00034,bulk_edit,engagement,2021-08-21 13:25:00
user_00707,reporting,engagement,2021-04-28 15:50:00
user_01120,export,engagement,2021-06-21 18:12:00
user_01400,dashboard,engagement,2021-05-24 17:01:00
user_00291,bulk_edit,engagement,2021-01-22 13:39:00
user_00060,reporting,engagement,2021-06-07 13:30:00
user_00102,dashboard,engagement,2021-03-08 15:19:00
user_00204,dashboard,engagement,2021-07-14 13:08:00
user_00082,bulk_edit,engagement,2021-06-23 16:34:00
user_01312,dashboard,engagement,2021-10-09 19:45:00
user_00101,notifications,engagement,2021-02-27 18:24:00
user_01198,notifications,engagement,2021-07-07 11:46:00
user_01229,export,engagement,2021-08-22 13:30:00
user_00631,bulk_edit,engagement,2021-06-27 15:22:00
user_00941,notifications,engagement,2021-11-17 08:58:00
user_00439,dashboard,engagement,2021-07-03 13:48:00
user_00837,search,engagement,2021-06-04 18:07:00
user_00416,notifications,engagement,2021-02-25 16:58:00
user_01249,search,engagement,2021-03-28 15:58:00
user_00022,bulk_edit,engagement,2021-10-11 20:26:00
user_00815,notifications,engagement,2021-08-28 17:02:00
user_00968,bulk_edit,engagement,2021-01-31 18:16:00
user_00269,search,engagement,2021-06-22 13:40:00
user_00490,search,engagement,2021-02-08 17:13:00
user_01039,search,engagement,2021-05-16 14:07:00
user_00271,reporting,engagement,2021-08-13 08:13:00
user_00579,reporting,engagement,2021-08-23 08:44:00
user_00312,search,engagement,2021-08-03 12:08:00
user_00281,export,engagement,2021-02-18 10:02:00
user_01453,search,engagement,2021-07-07 20:47:00
user_00544,dashboard,engagement,2021-03-13 20:46:00
user_00036,dashboard,engagement,2021-10-02 14:12:00
user_00361,search,engagement,2021-11-23 15:17:00
user_00546,export,engagement,2021-08-03 09:30:00
user_00281,export,engagement,2021-02-25 16:51:00
user_01349,export,engagement,2021-03-13 12:20:00
user_00752,dashboard,engagement,2021-05-23 16:12:00
user_00418,dashboard,engagement,2021-03-03 14:14:00
user_01148,bulk_edit,engagement,2021-09-19 09:35:00
user_00139,notifications,engagement,2021-05-17 13:27:00
user_00264,reporting,engagement,2021-07-10 14:59:00
user_00373,bulk_edit,engagement,2021-07-30 10:08:00
user_00759,bulk_edit,engagement,2021-04-26 10:31:00
user_00752,notifications,engagement,2021-05-30 18:42:00
user_00087,export,engagement,2021-11-06 14:25:00
user_01190,dashboard,engagement,2021-01-22 18:19:00
user_00951,bulk_edit,engagement,2021-03-02 18:22:00
user_01145,search,engagement,2021-06-11 15:29:00
user_00735,bulk_edit,engagement,2021-04-08 08:36:00
user_01024,dashboard,engagement,2021-04-08 12:59:00
user_01074,dashboard,engagement,2021-05-24 16:41:00
user_00815,dashboard,engagement,2021-09-05 20:06:00
user_00933,search,engagement,2021-04-08 14:12:00
user_00697,bulk_edit,engagement,2021-02-05 18:53:00
user_01186,export,engagement,2021-08-06 08:31:00
user_01160,notifications,engagement,2021-08-28 10:47:00
user_00980,bulk_edit,engagement,2021-07-11 16:02:00
user_01286,export,engagement,2021-02-23 17:19:00
user_00627,search,engagement,2021-03-18 19:16:00
user_00370,search,engagement,2021-11-02 11:26:00
user_00001,reporting,engagement,2021-07-02 13:16:00
user_00583,search,engagement,2021-10-01 16:12:00
user_01078,dashboard,engagement,2021-08-10 19:09:00
user_00356,bulk_edit,engagement,2021-05-15 14:14:00
user_01090,export,engagement,2021-04-05 16:57:00
user_00927,export,engagement,2021-07-14 14:12:00
user_00442,notifications,engagement,2021-03-11 15:33:00
user_00421,notifications,engagement,2021-04-17 11:45:00
user_00461,dashboard,engagement,2021-05-01 19:22:00
user_01184,reporting,engagement,2021-05-24 19:52:00
user_00314,search,engagement,2021-10-13 10:20:00
user_00128,search,engagement,2021-08-25 17:45:00
user_01318,notifications,engagement,2021-03-16 11:58:00
user_00447,search,engagement,2021-08-28 20:43:00
user_01265,dashboard,engagement,2021-03-24 11:14:00
user_00697,reporting,engagement,2021-02-09 20:20:00
user_00643,search,engagement,2021-06-16 16:08:00
user_01497,search,engagement,2021-08-13 14:30:00
user_00116,notifications,engagement,2021-10-20 18:04:00
user_00623,notifications,engagement,2021-02-17 16:02:00
user_01345,notifications,engagement,2021-07-21 13:28:00
user_00831,dashboard,engagement,2021-09-30 12:43:00
user_00207,dashboard,engagement,2021-06-10 16:50:00
user_00862,bulk_edit,engagement,2021-01-07 18:07:00
user_01461,search,engagement,2021-04-29 17:07:00
user_01340,reporting,engagement,2021-10-07 08:59:00
user_01032,search,engagement,2021-03-22 15:59:00
user_00847,search,engagement,2021-04-04 18:25:00
user_01009,reporting,engagement,2021-10-24 16:23:00
user_00694,reporting,engagement,2021-10-14 20:13:00
user_00511,bulk_edit,engagement,2021-06-19 19:50:00
user_01460,dashboard,engagement,2021-09-07 10:13:00
user_00715,dashboard,engagement,2021-03-18 09:18:00
user_00568,bulk_edit,engagement,2021-06-19 09:32:00
user_00284,notifications,engagement,2021-06-02 15:23:00
user_00933,search,engagement,2021-04-08 16:51:00
user_00460,reporting,engagement,2021-04-19 20:16:00
user_00784,reporting,engagement,2021-09-03 16:08:00
user_00524,notifications,engagement,2021-09-07 15:27:00
user_00833,reporting,engagement,2021-11-04 10:03:00
user_00843,reporting,engagement,2021-08-29 17:30:00
user_00772,search,engagement,2021-02-22 15:17:00
user_00186,notifications,engagement,2021-05-18 11:53:00
user_00910,search,engagement,2021-08-11 09:35:00
user_00692,dashboard,engagement,2021-11-03 16:42:00
user_01162,search,engagement,2021-03-12 14:07:00
user_01423,export,engagement,2021-05-13 10:43:00
user_00618,bulk_edit,engagement,2021-05-29 09:15:00
user_00245,notifications,engagement,2021-08-05 10:59:00
user_01120,export,engagement,2021-06-12 18:14:00
user_01157,export,engagement,2021-10-13 14:51:00
user_01408,reporting,engagement,2021-01-20 16:32:00
user_00383,bulk_edit,engagement,2021-10-09 16:56:00
user_00738,dashboard,engagement,2021-06-02 20:18:00
user_00789,dashboard,engagement,2021-07-19 12:39:00
user_00804,bulk_edit,engagement,2021-11-08 11:18:00
user_00691,export,engagement,2021-02-24 13:18:00
user_00245,notifications,engagement,2021-08-12 10:45:00
user_00698,notifications,engagement,2021-05-28 12:44:00
user_00784,reporting,engagement,2021-09-17 12:32:00
user_01444,search,engagement,2021-05-28 14:44:00
user_00789,dashboard,engagement,2021-07-10 14:52:00
user_01210,bulk_edit,engagement,2021-07-27 17:04:00
user_00330,reporting,engagement,2021-09-03 15:34:00
user_00862,bulk_edit,engagement,2021-01-12 19:59:00
user_00541,dashboard,engagement,2021-07-25 18:57:00
user_00281,dashboard,engagement,2021-02-12 16:06:00
user_00011,notifications,engagement,2021-06-18 13:24:00
user_00568,bulk_edit,engagement,2021-06-22 17:59:00
user_00130,search,engagement,2021-03-11 19:10:00
user_01426,bulk_edit,engagement,2021-03-03 09:35:00
user_00264,dashboard,engagement,2021-07-08 19:55:00
user_00231,export,engagement,2021-04-29 19:24:00
user_01262,reporting,engagement,2021-06-14 12:14:00
user_00253,bulk_edit,engagement,2021-04-14 19:09:00
user_00712,reporting,engagement,2021-04-25 10:39:00
user_00753,dashboard,engagement,2021-08-07 15:23:00
user_01216,bulk_edit,engagement,2021-07-07 09:56:00
user_01256,export,engagement,2021-07-29 08:28:00
user_01471,reporting,engagement,2021-05-04 19:43:00
user_00817,search,engagement,2021-06-07 20:00:00
user_01484,reporting,engagement,2021-01-20 19:52:00
user_00868,export,engagement,2021-06-14 18:32:00
user_00870,dashboard,engagement,2021-04-24 08:40:00
user_00954,export,engagement,2021-02-05 18:58:00
user_00236,reporting,engagement,2021-11-25 19:38:00
user_00293,export,engagement,2021-06-12 20:27:00
user_01110,search,engagement,2021-09-12 16:36:00
user_01206,dashboard,engagement,2021-05-05 11:25:00
user_00096,notifications,engagement,2021-06-23 20:00:00
user_01003,notifications,engagement,2021-09-16 10:50:00
user_01217,search,engagement,2021-04-29 11:49:00
user_01309,reporting,engagement,2021-11-07 12:33:00
user_00678,reporting,engagement,2021-05-22 16:38:00
user_01076,notifications,engagement,2021-05-01 10:38:00
user_01343,reporting,engagement,2021-11-18 15:22:00
user_00161,reporting,engagement,2021-09-15 16:43:00
user_01346,search,engagement,2021-10-18 11:20:00
user_00073,notifications,engagement,2021-03-13 10:12:00
user_00844,dashboard,engagement,2021-01-27 12:15:00
user_00271,export,engagement,2021-09-12 12:53:00
user_00082,reporting,engagement,2021-07-04 10:03:00
user_00370,bulk_edit,engagement,2021-10-24 10:38:00
user_01423,export,engagement,2021-05-23 16:30:00
user_00231,search,engagement,2021-05-16 19:36:00
user_01346,search,engagement,2021-10-17 14:04:00
user_01074,dashboard,engagement,2021-05-20 14:52:00
user_01048,dashboard,engagement,2021-09-03 13:43:00
user_00017,bulk_edit,engagement,2021-11-18 17:46:00
user_00999,search,engagement,2021-10-06 13:26:00
user_00460,notifications,engagement,2021-04-28 09:18:00
user_00382,export,engagement,2021-09-25 14:53:00
user_01156,notifications,engagement,2021-04-11 18:39:00
user_01101,search,engagement,2021-04-19 18:09:00
user_01110,bulk_edit,engagement,2021-09-08 11:08:00
user_01056,dashboard,engagement,2021-04-25 16:50:00
user_00992,reporting,engagement,2021-10-03 08:40:00
user_00802,export,engagement,2021-02-10 09:15:00
user_00284,notifications,engagement,2021-05-09 13:51:00
user_00525,reporting,engagement,2021-08-23 19:26:00
user_01389,search,engagement,2021-06-18 14:21:00
user_01427,export,engagement,2021-06-09 19:28:00
user_00260,notifications,engagement,2021-05-19 18:46:00
user_00616,notifications,engagement,2021-09-03 12:50:00
user_00697,search,engagement,2021-02-09 19:26:00
user_00137,reporting,engagement,2021-10-21 18:21:00
user_01113,search,engagement,2021-08-17 20:41:00
user_01246,export,engagement,2021-09-22 18:17:00
user_00364,bulk_edit,engagement,2021-07-19 10:00:00
user_00719,notifications,engagement,2021-06-07 10:29:00
user_01344,bulk_edit,engagement,2021-09-19 10:50:00
user_01187,bulk_edit,engagement,2021-01-26 17:37:00
user_00365,dashboard,engagement,2021-05-23 15:04:00
user_00941,notifications,engagement,2021-11-24 15:47:00
user_01346,search,engagement,2021-10-17 11:02:00
user_01145,search,engagement,2021-06-03 19:23:00
user_00285,notifications,engagement,2021-10-25 13:59:00
user_01346,export,engagement,2021-10-08 10:36:00
user_00783,dashboard,engagement,2021-01-15 19:56:00
user_00896,dashboard,engagement,2021-04-12 15:36:00
user_01218,export,engagement,2021-10-29 14:49:00
user_00914,export,engagement,2021-08-15 15:11:00
user_01492,search,engagement,2021-07-28 18:07:00
user_01025,search,engagement,2021-08-03 08:44:00
user_00764,bulk_edit,engagement,2021-05-28 20:13:00
user_01032,bulk_edit,engagement,2021-03-06 09:33:00
user_00644,dashboard,engagement,2021-07-24 13:02:00
user_00178,dashboard,engagement,2021-10-02 20:36:00
user_01302,search,engagement,2021-06-17 12:08:00
user_00874,export,engagement,2021-03-27 14:08:00
user_00288,reporting,engagement,2021-09-26 20:04:00
user_00299,export,engagement,2021-08-06 08:16:00
user_01100,notifications,engagement,2021-04-06 10:48:00
user_01102,dashboard,engagement,2021-06-27 14:33:00
user_00863,search,engagement,2021-01-16 20:40:00
user_01460,dashboard,engagement,2021-09-20 20:59:00
user_00325,dashboard,engagement,2021-10-06 17:07:00
user_00758,notifications,engagement,2021-09-11 09:44:00
user_00013,bulk_edit,engagement,2021-10-06 10:47:00
user_00607,bulk_edit,engagement,2021-06-15 14:10:00
user_01481,export,engagement,2021-11-11 13:41:00
user_01101,search,engagement,2021-03-29 19:02:00
user_00896,notifications,engagement,2021-04-04 15:40:00
user_00045,search,engagement,2021-05-08 18:26:00
user_00347,notifications,engagement,2021-06-12 20:44:00
user_01407,notifications,engagement,2021-06-17 12:56:00
user_00577,bulk_edit,engagement,2021-09-26 20:46:00
user_00284,export,engagement,2021-05-16 12:16:00
user_01249,search,engagement,2021-04-04 19:39:00
user_00888,reporting,engagement,2021-07-27 13:25:00
user_01204,notifications,engagement,2021-11-07 08:45:00
user_00258,export,engagement,2021-06-03 10:01:00
user_01296,notifications,engagement,2021-10-22 17:02:00
user_00562,search,engagement,2021-12-10 09:12:00
user_00910,search,engagement,2021-08-23 09:16:00
user_01246,notifications,engagement,2021-09-23 18:47:00
user_00593,export,engagement,2021-04-07 10:33:00
user_00231,dashboard,engagement,2021-05-04 17:20:00
user_01417,dashboard,engagement,2021-03-16 13:31:00
user_01366,export,engagement,2021-03-01 17:50:00
user_01172,export,engagement,2021-09-21 15:30:00
user_00200,dashboard,engagement,2021-09-02 13:01:00
user_01123,export,engagement,2021-08-20 20:41:00
user_01352,reporting,engagement,2021-11-03 19:07:00
user_00230,dashboard,engagement,2021-06-30 10:23:00
user_01154,reporting,engagement,2021-08-03 12:17:00
user_01296,notifications,engagement,2021-10-22 11:48:00
user_01464,search,engagement,2021-03-10 17:33:00
user_00134,search,engagement,2021-08-25 13:37:00
user_00383,bulk_edit,engagement,2021-09-15 09:27:00
user_01437,bulk_edit,engagement,2021-06-13 16:37:00
user_01372,notifications,engagement,2021-04-27 14:55:00
user_00693,notifications,engagement,2021-07-23 10:07:00
user_00451,search,engagement,2021-08-22 11:19:00
user_00368,reporting,engagement,2021-02-09 14:29:00
user_00046,bulk_edit,engagement,2021-09-21 17:09:00
user_01093,dashboard,engagement,2021-08-27 16:37:00
user_00334,dashboard,engagement,2021-05-11 12:09:00
user_00435,reporting,engagement,2021-08-25 18:11:00
user_00079,export,engagement,2021-10-13 17:32:00
user_00278,dashboard,engagement,2021-01-13 14:35:00
user_01056,notifications,engagement,2021-04-21 10:23:00
user_00924,notifications,engagement,2021-02-08 15:30:00
user_00949,notifications,engagement,2021-02-09 15:24:00
user_00954,bulk_edit,engagement,2021-01-19 09:53:00
user_01372,notifications,engagement,2021-04-21 20:23:00
user_00535,export,engagement,2021-07-16 08:58:00
user_01320,notifications,engagement,2021-02-17 09:37:00
user_00975,export,engagement,2021-10-21 14:09:00
user_00180,bulk_edit,engagement,2021-09-11 10:18:00
user_00260,notifications,engagement,2021-05-18 12:43:00
user_00178,dashboard,engagement,2021-10-07 09:07:00
user_00794,dashboard,engagement,2021-05-28 09:13:00
user_00303,search,engagement,2021-03-17 16:29:00
user_01171,bulk_edit,engagement,2021-03-17 11:13:00
user_00761,notifications,engagement,2021-08-09 10:01:00
user_01240,dashboard,engagement,2021-08-26 12:15:00
user_00347,search,engagement,2021-06-25 12:18:00
user_00495,notifications,engagement,2021-04-26 18:36:00
user_01310,bulk_edit,engagement,2021-05-09 15:08:00
user_00704,notifications,engagement,2021-01-30 11:21:00
user_00644,search,engagement,2021-06-30 20:14:00
user_00553,search,engagement,2021-05-31 17:55:00
user_00989,notifications,engagement,2021-07-18 19:18:00
user_00962,bulk_edit,engagement,2021-01-19 18:35:00
user_01124,search,engagement,2021-09-14 18:30:00
user_00133,search,engagement,2021-06-13 16:10:00
user_00747,dashboard,engagement,2021-08-27 08:20:00
user_00637,search,engagement,2021-04-27 17:46:00
user_00952,export,engagement,2021-10-02 17:19:00
user_00317,dashboard,engagement,2021-04-22 19:09:00
user_01057,dashboard,engagement,2021-04-18 08:57:00
user_00627,bulk_edit,engagement,2021-04-04 20:04:00
user_01043,bulk_edit,engagement,2021-10-17 09:06:00
user_00621,reporting,engagement,2021-05-18 19:52:00
